seedling_tag,block_id_plot_id,cohort,quadrant,date,tree_sp,status,environment,microsite,diameter_mm,height_cm,ground_bare,ground_ash,ground_litt,ground_rock,ground_basal,ground_wood,ground_other,ground_total,cover_tree,cover_shrub,cover_forb,cover_gram,cover_fern,cover_lupin,shrub_1_cover,shrub_2_cover,shrub_3_cover,shrub_4_cover,shrub_2m_cover,cover_total,shrub_1_sp,shrub_2_sp,shrub_3_sp,shrub_4_sp,shrub_2m_sp,notes,qaqc_done,qaqc_notes,order,paper,collection,square_number,tree_species,qaqc,live_status_spring2024,newgrowth_mm,duplicate,recorder,live_status_spring2024_dnf_did_not_find,new_growth_cm,genetics,dup_id
4748,W5L,NA,NA,NA,NA,NA,Overtopped,0,3,12.5,80,0,15,0,0,5,0,100,0,75,0,0,0,0,75,0,0,0,30,75,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2,NA,NA,NA,NA,NA,NA
5126,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.2,16.8,90,0,10,0,0,7,0,107,0,80,0,0,0,0,80,0,0,0,60,80,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,4.5999999999999996,NA,NA,NA,NA,NA,NA
4516,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.7,8.7,80,0,20,0,NA,0,0,NA,0,85,0,0,0,0,85,0,0,0,90,85,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.8,NA,NA,NA,NA,NA,NA
4505,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.1,10.2,80,0,20,0,0,0,0,100,0,90,0,0,0,0,90,0,0,0,95,90,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,2.8,NA,NA,NA,NA,NA,NA
4708,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.7,11.7,90,0,10,0,NA,0,0,NA,0,90,0,0,0,0,90,0,0,0,65,90,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,2.8,NA,NA,NA,NA,NA,NA
4707,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.7,11.5,65,0,35,0,NA,0,0,NA,0,90,0,0,0,0,90,0,0,0,25,90,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,4.5999999999999996,NA,NA,NA,NA,NA,NA
4761,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.1,14.3,25,0,75,0,0,NA,0,NA,0,95,0,0,0,0,95,0,0,0,55,95,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,6.8,NA,NA,NA,NA,NA,NA
4739,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.5,13.2,65,0,30,NA,NA,5,0,NA,0,95,0,0,0,0,95,0,0,0,65,95,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
5430,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.9,13.4,95,0,5,NA,0,0,0,NA,0,100,0,0,0,0,100,0,0,0,70,100,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPO,NA,L,5.5,NA,NA,NA,NA,NA,NA
4515,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.5,11.8,70,0,30,0,0,NA,0,NA,0,100,0,0,0,0,100,0,0,0,40,100,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.9,NA,NA,NA,NA,NA,NA
3742,W5L,NA,NA,NA,NA,NA,Overtopped,DEPRESSION,3.5,13,75,0,15,10,NA,NA,0,NA,0,100,0,0,0,0,100,0,0,0,45,100,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.4,NA,NA,NA,NA,NA,NA
5302,W5L,NA,NA,NA,NA,NA,Open,0,2.4,10.8,100,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,15,NA,CECO,NONE,NONE,NONE,CECO,DEAD TOP,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.5,NA,NA,NA,NA,NA,NA
4547,W5L,NA,NA,NA,NA,NA,Open,0,2.6,11.3,100,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,5,0,NONE,NONE,NONE,NONE,CECO,DEAD TOP,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.4,NA,NA,NA,NA,NA,NA
4514,W5L,NA,NA,NA,NA,NA,Open,0,3,14.7,95,0,5,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,5,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,5.7,NA,NA,NA,NA,NA,NA
4759,W5L,NA,NA,NA,NA,NA,Clump,0,2.9,12,100,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,35,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1,NA,NA,NA,NA,NA,NA
4724,W5L,NA,NA,NA,NA,NA,Clump,0,2.4,8.6,95,0,5,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,10,0,NONE,NONE,NONE,NONE,CECO,VERY SAD,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.6,NA,NA,NA,NA,NA,NA
4727,W5L,NA,NA,NA,NA,NA,Clump,0,2.3,6.3,95,0,NA,NA,NA,5,0,NA,0,0,0,0,0,0,0,0,0,0,5,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3.2,NA,NA,NA,NA,NA,NA
4551,W5L,NA,NA,NA,NA,NA,Open,0,2.9,11,100,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,5,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.1,NA,NA,NA,NA,NA,NA
4874,W5L,NA,NA,NA,NA,NA,Clump,0,2.6,14,90,0,10,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,50,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.4,NA,NA,NA,NA,NA,NA
4745,W5L,NA,NA,NA,NA,NA,Open,0,3.2,17.6,85,0,5,5,0,5,0,100,0,0,0,0,0,0,0,0,0,0,NA,0,NONE,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,7.5,NA,NA,NA,NA,NA,NA
4744,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.7,16.4,75,0,10,NA,0,15,0,NA,0,65,0,0,0,0,0,0,0,0,65,65,NONE,NONE,NONE,NONE,CECO,SAD,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,0,NA,NA,NA,NA,NA,NA
4501,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.4,18.1,75,0,25,NA,0,NA,0,NA,0,80,0,0,0,0,80,5,0,0,70,80,CECO,RIRO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,5.5,NA,NA,NA,NA,NA,NA
4750,W5L,NA,NA,NA,NA,NA,Overtopped,0,1.4,13,80,0,15,0,NA,5,0,NA,0,85,0,0,0,0,85,NA,0,0,55,85,CECO,RULE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.8,NA,NA,NA,NA,NA,NA
4728,W5L,NA,NA,NA,NA,NA,Open,0,2.3,22,100,0,NA,0,NA,0,0,NA,0,80,0,0,0,0,35,15,30,0,5,80,CECO,RIRO,RIBES,NONE,CECO,SAD,TRUE,NA,NA,NA,spring2024,NA,PIXX,NA,L,1,NA,NA,NA,NA,NA,NA
4752,W5L,NA,NA,NA,NA,NA,Open,0,2,11,90,0,10,0,0,NA,0,NA,0,5,0,0,0,0,5,NA,0,0,55,5,CEPA,CECO,NONE,NONE,CEPA,SAD,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,0,NA,NA,NA,NA,NA,NA
4503,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.3,8.8,70,0,20,5,0,5,0,100,0,30,0,0,0,0,15,15,0,0,40,30,CEPA,CECO,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,3.5,NA,NA,NA,NA,NA,NA
4520,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.6,14,90,0,5,0,NA,5,0,NA,0,55,0,0,0,0,10,45,0,0,50,55,RIRO,CECO,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,3,NA,NA,NA,NA,NA,NA
5436,W5L,NA,NA,NA,NA,NA,NA,0,2.5,15,80,0,20,0,NA,0,0,NA,0,100,0,0,0,0,40,60,0,0,30,100,CECO,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,4.9000000000000004,NA,NA,NA,NA,NA,NA
4715,W5L,NA,NA,NA,NA,NA,Open,0,2.3,10.3,80,0,20,0,NA,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,5,NA,CECO,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.4,NA,NA,NA,NA,NA,NA
4793,W5L,NA,NA,NA,NA,NA,Open,0,3.1,21,90,0,5,0,NA,5,0,NA,0,10,0,0,0,0,10,0,0,0,35,10,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,2.1,NA,NA,NA,NA,NA,NA
4733,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.1,17.6,100,0,NA,0,NA,0,NA,NA,0,90,0,0,0,0,90,0,0,0,25,90,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,7,NA,NA,NA,NA,NA,NA
4777,W5L,NA,NA,NA,NA,NA,Overtopped,0,2.5,15.3,55,0,40,NA,NA,5,0,NA,0,100,0,0,0,0,100,0,0,0,50,100,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.5999999999999996,NA,NA,NA,NA,NA,NA
4798,W5L,NA,NA,NA,NA,NA,Clump,0,3.2,14.5,95,0,NA,NA,NA,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.0999999999999996,NA,NA,NA,NA,NA,NA
4789,W5L,NA,NA,NA,NA,NA,Open,0,3.4,14,85,0,10,0,5,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NONE,NONE,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,4,NA,NA,NA,NA,NA,NA
4880,W5L,NA,NA,NA,NA,NA,Open,0,1.9,9.5,80,0,20,0,NA,NA,0,NA,0,45,0,0,0,0,20,25,0,0,80,45,RULE,CECO,NONE,NONE,RULE,SAD,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,0.6,NA,NA,NA,NA,NA,NA
4883,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.1,15.4,70,0,30,0,NA,NA,0,NA,0,80,0,0,0,0,60,40,0,0,90,80,RULE,CECO,NONE,NONE,RULE,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,5.7,NA,NA,NA,NA,NA,NA
4875,W5L,NA,NA,NA,NA,NA,Overtopped,0,4.2,13.5,75,0,10,0,NA,15,NA,NA,0,40,0,0,0,0,40,0,0,0,60,40,RULE,NONE,NONE,NONE,RULE,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,5.7,NA,NA,NA,NA,NA,NA
4866,W5L,NA,NA,NA,NA,NA,Overtopped,0,3.8,16.2,90,0,10,NA,NA,NA,0,NA,0,85,0,0,0,0,85,0,0,0,40,85,RULE,NONE,NONE,NONE,RULE,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
4238,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.5,27.6,90,10,0,0,NA,0,0,NA,0,100,0,0,0,0,100,15,0,0,60,100,CEPA,CECO,NONE,NONE,CEPA,NA,TRUE,"ground cover total was 90%, changed bare from 80% to 90%",NA,NA,spring2024,NA,SEGI,NA,L,6.7,NA,NA,NA,NA,NA,NA
4041,W5NL,NA,NA,NA,NA,NA,Overtopped,0,5.6,30.2,70,0,20,10,0,0,0,100,0,90,0,0,0,0,20,60,15,0,80,90,RULE,CECO,CEPA,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,0.7,NA,NA,NA,NA,NA,NA
4219,W5NL,NA,NA,NA,NA,NA,Open,0,2.6,15.4,85,0,5,10,NA,0,0,NA,0,50,0,0,0,0,25,5,20,0,85,50,CECO,RIRO,CEPA,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,4.0999999999999996,NA,NA,NA,NA,NA,NA
4092,W5NL,NA,NA,NA,NA,NA,Open,0,NA,25,85,NA,15,NA,0,0,0,NA,0,20,0,0,0,0,NA,20,0,0,80,20,CEPA,CECO,NONE,NONE,CECO,"DEAD TOP, SIDE GROWTH",TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1,NA,NA,NA,NA,NA,NA
4001,W5NL,NA,NA,NA,NA,NA,Open,0,4.8,32.8,90,0,10,0,0,0,0,100,0,25,0,0,0,0,15,10,0,0,60,25,ROBR,CECO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
4294,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.7,22.3,60,0,40,0,NA,NA,0,NA,0,60,0,0,0,0,5,55,0,0,70,60,RULE,CECO,NONE,NONE,CECO,DEAD TOP - NON-MAIN STEM NEW GROWTH,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.7,NA,NA,NA,NA,NA,NA
4261,W5NL,NA,NA,NA,NA,NA,Overtopped,0,3.2,18,55,0,40,0,NA,5,0,NA,0,95,0,0,0,0,NA,95,0,0,75,95,RULE,CECO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,8,NA,NA,NA,NA,NA,NA
4492,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.6,29.9,90,0,5,0,NA,5,0,NA,0,75,0,0,0,0,35,55,0,0,25,75,CECO,CEPA,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,5,NA,NA,NA,NA,NA,NA
4227,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.4,28.1,90,0,10,0,0,NA,0,NA,0,95,0,0,0,0,10,90,0,0,40,95,CECO,CEPA,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,8,NA,NA,NA,NA,NA,NA
4272,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.8,29.1,75,0,25,0,0,0,0,100,0,100,0,0,0,0,50,50,0,0,95,100,CECO,CEPA,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,6.3,NA,NA,NA,NA,NA,NA
4231,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.1,24.3,85,0,15,0,0,0,0,100,0,100,0,0,0,0,60,40,0,0,80,100,CECO,CEPA,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.2999999999999998,NA,NA,NA,NA,NA,NA
4424,W5NL,NA,NA,NA,NA,NA,Open,0,4.1,24.4,95,0,5,0,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,30,NA,CECO,CEPA,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
4423,W5NL,NA,NA,NA,NA,NA,Open,0,2.5,18.5,90,0,5,NA,NA,5,0,NA,0,5,0,NA,0,0,5,0,0,0,35,5,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,0.7,NA,NA,NA,NA,NA,NA
4260,W5NL,NA,NA,NA,NA,NA,Open,0,3,15.1,90,0,5,0,0,5,0,100,0,NA,0,NA,0,0,NA,0,0,0,45,5,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,1.9,NA,NA,NA,NA,NA,NA
4248,W5NL,NA,NA,NA,NA,NA,Open,0,3.1,14.5,85,0,10,NA,5,0,0,NA,0,15,0,0,0,0,15,0,0,0,80,15,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIPO,NA,L,4.3,NA,NA,NA,NA,NA,NA
4420,W5NL,NA,NA,NA,NA,NA,Open,0,4.9,30.1,95,0,5,0,NA,0,0,NA,0,35,0,0,0,0,35,0,0,0,55,35,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
4244,W5NL,NA,NA,NA,NA,NA,Overtopped,0,6.2,31,95,0,5,NA,NA,0,0,NA,0,40,0,0,0,0,40,0,0,0,75,40,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,6,NA,NA,NA,NA,NA,NA
4300,W5NL,NA,NA,NA,NA,NA,Open,0,4,21.9,85,0,15,0,0,0,0,100,0,55,0,0,0,0,55,0,0,0,65,55,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2.1,NA,NA,NA,NA,NA,NA
4456,W5NL,NA,NA,NA,NA,NA,Open,0,4.1,25.9,85,0,15,0,NA,0,0,NA,0,70,0,0,0,0,70,0,0,0,30,70,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,5.3,NA,NA,NA,NA,NA,NA
4234,W5NL,NA,NA,NA,NA,NA,Overtopped,0,3,21.5,85,0,15,NA,NA,NA,0,NA,0,80,0,0,0,0,80,0,0,0,90,80,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIJE,NA,L,6,NA,NA,NA,NA,NA,NA
4405,W5NL,NA,NA,NA,NA,NA,Overtopped,LOG,3.9,15,40,0,40,0,NA,20,0,NA,0,80,0,0,0,0,80,0,0,0,65,80,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PIJE,NA,L,4.2,NA,NA,NA,NA,NA,NA
4083,W5NL,NA,NA,NA,NA,NA,Overtopped,0,2.8,21.8,90,0,10,0,0,NA,0,NA,0,85,0,0,0,0,85,0,0,0,20,85,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,5.2,NA,NA,NA,NA,NA,NA
4058,W5NL,NA,NA,NA,NA,NA,Overtopped,0,5.3,28.7,75,0,20,0,0,5,NA,NA,0,90,0,0,0,0,90,0,0,0,90,90,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,6.2,NA,NA,NA,NA,NA,NA
4490,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.9,24.7,80,0,20,0,NA,0,0,NA,0,90,0,0,0,0,90,0,0,0,90,90,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,2,NA,NA,NA,NA,NA,NA
4263,W5NL,NA,NA,NA,NA,NA,Overtopped,0,6.2,30.2,75,0,20,5,0,0,0,100,0,95,0,0,0,0,95,0,0,0,30,95,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,7.2,NA,NA,NA,NA,NA,NA
4281,W5NL,NA,NA,NA,NA,NA,Overtopped,0,2.4,19.8,80,NA,20,NA,0,0,0,NA,0,95,0,0,0,0,95,0,0,0,55,95,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,2.4,NA,NA,NA,NA,NA,NA
4296,W5NL,NA,NA,NA,NA,NA,Overtopped,0,5.7,20.8,90,0,10,0,0,0,0,100,0,95,0,0,0,0,95,0,0,0,85,95,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,1.7,NA,NA,NA,NA,NA,NA
4084,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.8,27.5,90,0,10,0,0,NA,0,NA,0,100,0,0,0,0,100,0,0,0,65,100,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3.7,NA,NA,NA,NA,NA,NA
4040,W5NL,NA,NA,NA,NA,NA,Open,0,6.4,26,90,0,10,0,0,0,0,100,0,NA,0,0,0,0,NA,0,0,0,50,NA,CECO,NONE,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,6.1,NA,NA,NA,NA,NA,NA
4251,W5NL,NA,NA,NA,NA,NA,Open,0,2,14.2,100,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,40,0,NONE,NONE,NONE,NONE,CECO,Y-STEM,TRUE,NA,NA,NA,spring2024,NA,PILA,NA,L,2.6,NA,NA,NA,NA,NA,NA
4268,W5NL,NA,NA,NA,NA,NA,Open,0,7.7,34.2,90,0,5,0,NA,5,0,NA,0,0,0,NA,0,0,0,0,0,0,45,NA,NONE,NONE,NONE,NONE,CECO,DEAD TOP,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.3,NA,NA,NA,NA,NA,NA
4265,W5NL,NA,NA,NA,NA,NA,Open,0,4.3,22.1,85,0,15,NA,NA,0,0,NA,0,30,0,5,0,0,30,5,0,0,85,35,CECO,RIRO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.2,NA,NA,NA,NA,NA,NA
4282,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.3,29.3,90,0,10,NA,0,0,0,NA,0,80,0,0,0,0,75,5,0,0,85,80,CECO,RIRO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.8,NA,NA,NA,NA,NA,NA
4090,W5NL,NA,NA,NA,NA,NA,Open,0,5.6,21.5,95,0,5,0,0,0,0,100,NA,15,0,0,0,0,NA,15,NA,0,70,15,SEGI,CECO,RULE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.2,NA,NA,NA,NA,NA,NA
4489,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.9,23.9,75,0,15,0,NA,10,0,NA,0,65,0,0,0,0,45,20,NA,0,80,65,CECO,RIBES,RULE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4,NA,NA,NA,NA,NA,NA
4079,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.8,27.2,65,0,30,0,5,0,0,100,0,95,0,0,0,0,95,0,0,0,15,95,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.0999999999999996,NA,NA,NA,NA,NA,NA
4081,W5NL,NA,NA,NA,NA,NA,Overtopped,0,5.4,38.1,75,0,25,0,NA,0,NA,NA,0,90,0,0,0,0,70,5,15,0,25,90,CECO,SAME,CEPA,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,12.8,NA,NA,NA,NA,NA,NA
4454,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.8,25,80,0,15,5,NA,0,0,NA,0,80,0,0,0,0,25,55,0,0,65,80,CECO,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,0.4,NA,NA,NA,NA,NA,NA
4029,W5NL,NA,NA,NA,NA,NA,Overtopped,0,4.9,29.6,90,0,10,0,0,0,0,100,0,95,0,0,0,0,70,40,0,0,30,95,RULE,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3.4,NA,NA,NA,NA,NA,NA
4279,W5NL,NA,NA,NA,NA,NA,Clump,0,5.6,25.4,90,0,10,0,0,0,0,100,NA,NA,0,0,0,0,NA,NA,0,0,10,NA,SEGI,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,6.2,NA,NA,NA,NA,NA,NA
4016,W5NL,NA,NA,NA,NA,NA,Overtopped,0,2.6,20.2,85,0,15,NA,0,0,0,NA,0,90,0,0,0,0,90,0,0,0,30,90,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,PIJE,NA,L,7.1,NA,NA,NA,NA,NA,NA
4288,W5NL,NA,NA,NA,NA,NA,Clump,0,5.8,28,100,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,10,0,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,3,NA,NA,NA,NA,NA,NA
4277,W5NL,NA,NA,NA,NA,NA,Clump,0,6.8,33.2,95,NA,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,10,0,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,8.1,NA,NA,NA,NA,NA,NA
4229,W5NL,NA,NA,NA,NA,NA,Open,0,5.8,27.7,95,0,5,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,10,0,NONE,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.5,NA,NA,NA,NA,NA,NA
4276,W5NL,NA,NA,NA,NA,NA,Clump,0,5.1,31,95,NA,5,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,10,NA,SEGI,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4.8,NA,NA,NA,NA,NA,NA
4269,W5NL,NA,NA,NA,NA,NA,Overtopped,0,2.3,11,50,0,40,5,NA,5,0,NA,0,40,0,0,0,0,40,0,0,0,95,40,RULE,NONE,NONE,NONE,RULE,NA,TRUE,NA,NA,NA,spring2024,NA,PIPOJE,NA,L,2.7,NA,NA,NA,NA,NA,NA
4245,W5NL,NA,NA,NA,NA,NA,Open,0,4.3,30,75,0,20,NA,NA,5,0,NA,0,80,0,0,0,0,80,0,0,0,90,80,RULE,NONE,NONE,NONE,RULE,NA,TRUE,NA,NA,NA,spring2024,NA,SEGI,NA,L,4,NA,NA,NA,NA,NA,NA
5945,E3L,NA,NA,NA,NA,NA,Overtopped,0,2.5,13.9,85,0,5,5,NA,5,0,NA,0,40,5,0,0,5,20,25,0,0,90,45,CEIN,CEPA,NONE,NONE,CEIN,NA,TRUE,originally transcribed as 5954,NA,NA,spring2024,NA,PILA,NA,L,3.6,NA,NA,NA,NA,NA,NA
